order_id,order_date,Customers,city,state,product_name,brand_name,category_name,store_name,staffName,total_units,Revenue
1343,2018-01-13,Deanne Parsons,Lindenhurst,NY,Trek Boone 5 Disc - 2018,Trek,Cyclocross Bicycles,Baldwin Bikes,Marcelene Boyer,1,3299.99
1343,2018-01-13,Deanne Parsons,Lindenhurst,NY,Trek Domane SL 6 Disc - 2018,Trek,Road Bikes,Baldwin Bikes,Marcelene Boyer,2,6999.98
1344,2018-01-13,Alishia Elliott,Mount Vernon,NY,Electra Glam Punk 3i Ladies' - 2017,Electra,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer,2,1599.98
1344,2018-01-13,Alishia Elliott,Mount Vernon,NY,Sun Bicycles Streamway 3 - 2017,Sun Bicycles,Comfort Bicycles,Baldwin Bikes,Marcelene Boyer,2,1103.98
1344,2018-01-13,Alishia Elliott,Mount Vernon,NY,Surly Wednesday Frameset - 2016,Surly,Mountain Bikes,Baldwin Bikes,Marcelene Boyer,1,999.99
1344,2018-01-13,Alishia Elliott,Mount Vernon,NY,Trek Powerfly 8 FS Plus - 2017,Trek,Electric Bikes,Baldwin Bikes,Marcelene Boyer,1,4999.99
1345,2018-01-14,Ashanti Hammond,Nanuet,NY,Ritchey Timberwolf Frameset - 2016,Ritchey,Mountain Bikes,Baldwin Bikes,Marcelene Boyer,2,1499.98
1345,2018-01-14,Ashanti Hammond,Nanuet,NY,Surly Straggler 650b - 2018,Surly,Road Bikes,Baldwin Bikes,Marcelene Boyer,2,3098
1345,2018-01-14,Ashanti Hammond,Nanuet,NY,Trek Domane ALR Disc Frameset - 2018,Trek,Road Bikes,Baldwin Bikes,Marcelene Boyer,2,6399.98
1345,2018-01-14,Ashanti Hammond,Nanuet,NY,Trek Fuel EX 9.8 29 - 2017,Trek,Mountain Bikes,Baldwin Bikes,Marcelene Boyer,2,9999.98
1346,2018-01-14,Sarita Parks,Forney,TX,Electra White Water 3i - 2018,Electra,Cruisers Bicycles,Rowlett Bikes,Kali Vargas,1,749.99
1346,2018-01-14,Sarita Parks,Forney,TX,Pure Cycles Western 3-Speed - Women's - 2015/2016,Pure Cycles,Cruisers Bicycles,Rowlett Bikes,Kali Vargas,2,898
1346,2018-01-14,Sarita Parks,Forney,TX,Strider Classic 12 Balance Bike - 2018,Strider,Children Bicycles,Rowlett Bikes,Kali Vargas,2,179.98
1346,2018-01-14,Sarita Parks,Forney,TX,Trek Emonda SL 7 - 2018,Trek,Road Bikes,Rowlett Bikes,Kali Vargas,1,4499.99
1346,2018-01-14,Sarita Parks,Forney,TX,Trek Remedy 27.5 C Frameset - 2018,Trek,Mountain Bikes,Rowlett Bikes,Kali Vargas,2,2999.98
1347,2018-01-15,Muriel Juarez,Palos Verdes Peninsula,CA,Surly Ogre Frameset - 2017,Surly,Road Bikes,Santa Cruz Bikes,Mireya Copeland,1,749.99
1347,2018-01-15,Muriel Juarez,Palos Verdes Peninsula,CA,Trek Fuel EX 9.8 27.5 Plus - 2017,Trek,Mountain Bikes,Santa Cruz Bikes,Mireya Copeland,2,10599.98
1348,2018-01-15,Brigid Sharp,Santa Clara,CA,Trek Domane ALR 5 Gravel - 2018,Trek,Road Bikes,Santa Cruz Bikes,Mireya Copeland,1,1799.99
1348,2018-01-15,Brigid Sharp,Santa Clara,CA,Trek Domane SL 8 Disc - 2018,Trek,Road Bikes,Santa Cruz Bikes,Mireya Copeland,1,5499.99
1348,2018-01-15,Brigid Sharp,Santa Clara,CA,Trek Madone 9.2 - 2017,Trek,Road Bikes,Santa Cruz Bikes,Mireya Copeland,2,9999.98
1348,2018-01-15,Brigid Sharp,Santa Clara,CA,Trek Powerfly 7 FS - 2018,Trek,Electric Bikes,Santa Cruz Bikes,Mireya Copeland,1,4999.99
1349,2018-01-15,Bess Mcbride,Garden City,NY,Surly Straggler - 2018,Surly,Road Bikes,Baldwin Bikes,Marcelene Boyer,2,3098
1349,2018-01-15,Bess Mcbride,Garden City,NY,Trek Domane SL 6 Disc - 2018,Trek,Road Bikes,Baldwin Bikes,Marcelene Boyer,1,3499.99
1349,2018-01-15,Bess Mcbride,Garden City,NY,Trek Fuel EX 5 Plus - 2018,Trek,Mountain Bikes,Baldwin Bikes,Marcelene Boyer,2,4499.98
1349,2018-01-15,Bess Mcbride,Garden City,NY,Trek Super Commuter+ 8S - 2018,Trek,Electric Bikes,Baldwin Bikes,Marcelene Boyer,2,9999.98
1350,2018-01-15,Kara Higgins,Ossining,NY,Electra Cruiser 1 (24-Inch) - 2016,Electra,Cruisers Bicycles,Baldwin Bikes,Venita Daniel,2,539.98
1350,2018-01-15,Kara Higgins,Ossining,NY,Electra Townie Balloon 3i EQ - 2017/2018,Electra,Comfort Bicycles,Baldwin Bikes,Venita Daniel,1,749.99
1350,2018-01-15,Kara Higgins,Ossining,NY,Electra Townie Go! 8i - 2017/2018,Electra,Cruisers Bicycles,Baldwin Bikes,Venita Daniel,1,2599.99
1350,2018-01-15,Kara Higgins,Ossining,NY,Electra Townie Go! 8i Ladies' - 2018,Electra,Cruisers Bicycles,Baldwin Bikes,Venita Daniel,1,2599.99
1350,2018-01-15,Kara Higgins,Ossining,NY,Trek Emonda ALR 6 - 2018,Trek,Road Bikes,Baldwin Bikes,Venita Daniel,1,2299.99
1351,2018-01-16,Shenna Benton,New York,NY,"Electra Under-The-Sea 1 16"" - 2018",Electra,Children Bicycles,Baldwin Bikes,Venita Daniel,2,559.98
1351,2018-01-16,Shenna Benton,New York,NY,Trek Procaliber Frameset - 2018,Trek,Mountain Bikes,Baldwin Bikes,Venita Daniel,1,1499.99
1352,2018-01-16,Nicola Knight,Scarsdale,NY,Electra Cyclosaurus 1 (16-inch) - Boy's - 2018,Electra,Children Bicycles,Baldwin Bikes,Marcelene Boyer,2,559.98
1352,2018-01-16,Nicola Knight,Scarsdale,NY,Electra Townie 3i EQ (20-inch) - Boys' - 2017,Electra,Children Bicycles,Baldwin Bikes,Marcelene Boyer,1,489.99
1352,2018-01-16,Nicola Knight,Scarsdale,NY,Surly Steamroller - 2017,Surly,Road Bikes,Baldwin Bikes,Marcelene Boyer,2,1751.98
1352,2018-01-16,Nicola Knight,Scarsdale,NY,Trek Girl's Kickster - 2017,Trek,Children Bicycles,Baldwin Bikes,Marcelene Boyer,2,299.98
1352,2018-01-16,Nicola Knight,Scarsdale,NY,Trek Procaliber 6 - 2018,Trek,Mountain Bikes,Baldwin Bikes,Marcelene Boyer,1,1799.99
1353,2018-01-17,Malinda Baxter,Whitestone,NY,Electra Cruiser Lux Fat Tire 7D - 2018,Electra,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer,1,639.99
1353,2018-01-17,Malinda Baxter,Whitestone,NY,Electra Townie Balloon 3i EQ Ladies' - 2018,Electra,Comfort Bicycles,Baldwin Bikes,Marcelene Boyer,1,799.99
1353,2018-01-17,Malinda Baxter,Whitestone,NY,Sun Bicycles Cruz 7 - 2017,Sun Bicycles,Comfort Bicycles,Baldwin Bikes,Marcelene Boyer,2,833.98
1353,2018-01-17,Malinda Baxter,Whitestone,NY,Trek Girl's Kickster - 2017,Trek,Children Bicycles,Baldwin Bikes,Marcelene Boyer,2,299.98
1354,2018-01-19,Christopher Richardson,Santa Cruz,CA,Trek Domane AL 2 Women's - 2018,Trek,Road Bikes,Santa Cruz Bikes,Genna Serrano,2,1499.98
1355,2018-01-19,Katia Henry,Bethpage,NY,Electra Townie Go! 8i Ladies' - 2018,Electra,Cruisers Bicycles,Baldwin Bikes,Venita Daniel,1,2599.99
1355,2018-01-19,Katia Henry,Bethpage,NY,Electra Townie Original 1 Ladies' - 2018,Electra,Comfort Bicycles,Baldwin Bikes,Venita Daniel,2,899.98
1355,2018-01-19,Katia Henry,Bethpage,NY,"Electra Under-The-Sea 1 16"" - 2018",Electra,Children Bicycles,Baldwin Bikes,Venita Daniel,1,279.99
1355,2018-01-19,Katia Henry,Bethpage,NY,Trek Domane SLR 8 Disc - 2018,Trek,Road Bikes,Baldwin Bikes,Venita Daniel,1,7499.99
1356,2018-01-19,Santa Larson,Valley Stream,NY,Electra Townie Commute Go! Ladies' - 2018,Electra,Electric Bikes,Baldwin Bikes,Marcelene Boyer,2,5999.98
1356,2018-01-19,Santa Larson,Valley Stream,NY,Electra Townie Go! 8i - 2017/2018,Electra,Electric Bikes,Baldwin Bikes,Marcelene Boyer,1,2599.99
1356,2018-01-19,Santa Larson,Valley Stream,NY,Trek Precaliber 24 (7-Speed) - Boys - 2018,Trek,Children Bicycles,Baldwin Bikes,Marcelene Boyer,2,639.98
1357,2018-01-20,Yevette Todd,Ballston Spa,NY,Sun Bicycles ElectroLite - 2017,Sun Bicycles,Electric Bikes,Baldwin Bikes,Marcelene Boyer,1,1559.99
1357,2018-01-20,Yevette Todd,Ballston Spa,NY,Trek Domane ALR 5 Disc - 2018,Trek,Road Bikes,Baldwin Bikes,Marcelene Boyer,2,3599.98
1357,2018-01-20,Yevette Todd,Ballston Spa,NY,Trek Stache Carbon Frameset - 2018,Trek,Mountain Bikes,Baldwin Bikes,Marcelene Boyer,1,919.99
1358,2018-01-21,Maurice Norton,Atwater,CA,Electra Amsterdam Fashion 3i Ladies' - 2017/2018,Electra,Cruisers Bicycles,Santa Cruz Bikes,Mireya Copeland,2,1799.98
1359,2018-01-21,Berneice Pollard,Forney,TX,Electra Amsterdam Original 3i Ladies' - 2017,Electra,Cruisers Bicycles,Rowlett Bikes,Layla Terrell,1,659.99
1359,2018-01-21,Berneice Pollard,Forney,TX,Electra Cyclosaurus 1 (16-inch) - Boy's - 2018,Electra,Children Bicycles,Rowlett Bikes,Layla Terrell,1,279.99
1360,2018-01-22,Takako Casey,Bronx,NY,Surly Wednesday - 2017,Surly,Mountain Bikes,Baldwin Bikes,Marcelene Boyer,1,1632.99
1361,2018-01-22,Regine Odom,Franklin Square,NY,Electra Townie Balloon 8D EQ - 2016/2017/2018,Electra,Comfort Bicycles,Baldwin Bikes,Venita Daniel,2,1499.98
1361,2018-01-22,Regine Odom,Franklin Square,NY,Surly Pack Rat - 2018,Surly,Road Bikes,Baldwin Bikes,Venita Daniel,2,2698
1361,2018-01-22,Regine Odom,Franklin Square,NY,Trek Domane SL 7 Women's - 2018,Trek,Road Bikes,Baldwin Bikes,Venita Daniel,1,4999.99
1362,2018-01-23,Gilberto Parsons,Middle Village,NY,Surly Big Dummy Frameset - 2017,Surly,Mountain Bikes,Baldwin Bikes,Marcelene Boyer,2,1999.98
1362,2018-01-23,Gilberto Parsons,Middle Village,NY,Trek Fuel EX 8 29 - 2016,Trek,Mountain Bikes,Baldwin Bikes,Marcelene Boyer,2,5799.98
1362,2018-01-23,Gilberto Parsons,Middle Village,NY,Trek Super Commuter+ 7 - 2018,Trek,Electric Bikes,Baldwin Bikes,Marcelene Boyer,2,7199.98
1363,2018-01-24,Loni Mullen,South Ozone Park,NY,Sun Bicycles Revolutions 24 - 2017,Sun Bicycles,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer,2,501.98
1364,2018-01-25,Shena Carter,Howard Beach,NY,Sun Bicycles Biscayne Tandem CB - 2017,Sun Bicycles,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer,1,647.99
1364,2018-01-25,Shena Carter,Howard Beach,NY,Sun Bicycles Drifter 7 - 2017,Sun Bicycles,Comfort Bicycles,Baldwin Bikes,Marcelene Boyer,1,470.99
1364,2018-01-25,Shena Carter,Howard Beach,NY,Trek Domane SL 5 Disc Women's - 2018,Trek,Road Bikes,Baldwin Bikes,Marcelene Boyer,1,2499.99
1364,2018-01-25,Shena Carter,Howard Beach,NY,Trek Domane SLR 9 Disc - 2018,Trek,Road Bikes,Baldwin Bikes,Marcelene Boyer,2,23999.98
1365,2018-01-25,Deirdre Ryan,Utica,NY,Electra Morningstar 3i Ladies' - 2018,Electra,Cruisers Bicycles,Baldwin Bikes,Venita Daniel,1,749.99
1365,2018-01-25,Deirdre Ryan,Utica,NY,Trek Domane ALR 4 Disc - 2018,Trek,Road Bikes,Baldwin Bikes,Venita Daniel,1,1549.99
1365,2018-01-25,Deirdre Ryan,Utica,NY,Trek Madone 9.2 - 2017,Trek,Road Bikes,Baldwin Bikes,Venita Daniel,1,4999.99
1366,2018-01-26,Jamaal Morrison,Staten Island,NY,Surly ECR 27.5 - 2018,Surly,Mountain Bikes,Baldwin Bikes,Marcelene Boyer,2,3798
1366,2018-01-26,Jamaal Morrison,Staten Island,NY,Trek Fuel EX 8 29 - 2018,Trek,Mountain Bikes,Baldwin Bikes,Marcelene Boyer,1,3199.99
1366,2018-01-26,Jamaal Morrison,Staten Island,NY,Trek Powerfly 5 - 2018,Trek,Electric Bikes,Baldwin Bikes,Marcelene Boyer,1,3499.99
1367,2018-01-27,Ja Dillard,Canyon Country,CA,Electra Townie Original 21D - 2016,Electra,Comfort Bicycles,Santa Cruz Bikes,Genna Serrano,2,1099.98
1367,2018-01-27,Ja Dillard,Canyon Country,CA,Heller Bloodhound Trail - 2018,Heller,Mountain Bikes,Santa Cruz Bikes,Genna Serrano,2,5198
1367,2018-01-27,Ja Dillard,Canyon Country,CA,Surly Krampus - 2018,Surly,Mountain Bikes,Santa Cruz Bikes,Genna Serrano,1,1499
1367,2018-01-27,Ja Dillard,Canyon Country,CA,Trek Procal AL Frameset - 2018,Trek,Mountain Bikes,Santa Cruz Bikes,Genna Serrano,1,1499.99
1368,2018-01-27,Spring Hayes,Ossining,NY,Sun Bicycles Revolutions 24 - 2017,Sun Bicycles,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer,1,250.99
1368,2018-01-27,Spring Hayes,Ossining,NY,Trek CrossRip+ - 2018,Trek,Electric Bikes,Baldwin Bikes,Marcelene Boyer,1,4499.99
1368,2018-01-27,Spring Hayes,Ossining,NY,Trek Marlin 5 - 2018,Trek,Mountain Bikes,Baldwin Bikes,Marcelene Boyer,2,979.98
1369,2018-01-28,Tena Cruz,Farmingdale,NY,Electra Cruiser 1 - 2016/2017/2018,Electra,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer,2,539.98
1370,2018-01-28,Rey Lindsay,Monroe,NY,Trek Crockett 5 Disc - 2018,Trek,Cyclocross Bicycles,Baldwin Bikes,Venita Daniel,2,3599.98
1370,2018-01-28,Rey Lindsay,Monroe,NY,Trek Precaliber 16 Boys - 2017,Trek,Children Bicycles,Baldwin Bikes,Venita Daniel,2,419.98
1370,2018-01-28,Rey Lindsay,Monroe,NY,Trek Remedy 27.5 C Frameset - 2018,Trek,Mountain Bikes,Baldwin Bikes,Venita Daniel,1,1499.99
1370,2018-01-28,Rey Lindsay,Monroe,NY,Trek Slash 8 27.5 - 2016,Trek,Mountain Bikes,Baldwin Bikes,Venita Daniel,1,3999.99
1371,2018-01-29,Aida Koch,West Hempstead,NY,Electra Cruiser Lux 3i - 2018,Electra,Cruisers Bicycles,Baldwin Bikes,Venita Daniel,2,1059.98
1371,2018-01-29,Aida Koch,West Hempstead,NY,Trek Remedy 29 Carbon Frameset - 2016,Trek,Mountain Bikes,Baldwin Bikes,Venita Daniel,2,3599.98
1372,2018-01-29,Alma Peck,Corona,NY,Electra Heartchya 1 (20-inch) - Girl's - 2018,Electra,Children Bicycles,Baldwin Bikes,Marcelene Boyer,2,639.98
1372,2018-01-29,Alma Peck,Corona,NY,Electra Townie Balloon 8D EQ - 2016/2017/2018,Electra,Comfort Bicycles,Baldwin Bikes,Marcelene Boyer,1,749.99
1373,2018-01-29,Latonya Dixon,Garland,TX,Trek Boone Race Shop Limited - 2017,Trek,Cyclocross Bicycles,Rowlett Bikes,Layla Terrell,1,3499.99
1374,2018-01-30,Karren Stevenson,San Carlos,CA,Trek Domane SL 5 - 2018,Trek,Road Bikes,Santa Cruz Bikes,Genna Serrano,2,4399.98
1374,2018-01-30,Karren Stevenson,San Carlos,CA,Trek Stache Carbon Frameset - 2018,Trek,Mountain Bikes,Santa Cruz Bikes,Genna Serrano,2,1839.98
1375,2018-01-30,Cameron Carroll,Longview,TX,Trek Domane ALR 5 Gravel - 2018,Trek,Road Bikes,Rowlett Bikes,Kali Vargas,2,3599.98
1375,2018-01-30,Cameron Carroll,Longview,TX,Trek Domane SL 5 Disc - 2018,Trek,Road Bikes,Rowlett Bikes,Kali Vargas,1,2499.99
1376,2018-02-01,Kiesha Bond,San Carlos,CA,Heller Shagamaw Frame - 2016,Heller,Mountain Bikes,Santa Cruz Bikes,Mireya Copeland,1,1320.99
1377,2018-02-01,Jimmy Russell,Howard Beach,NY,Trek Domane SL 7 Women's - 2018,Trek,Road Bikes,Baldwin Bikes,Venita Daniel,2,9999.98
1377,2018-02-01,Jimmy Russell,Howard Beach,NY,Trek Emonda S 4 - 2017,Trek,Road Bikes,Baldwin Bikes,Venita Daniel,1,1499.99
1377,2018-02-01,Jimmy Russell,Howard Beach,NY,Trek Stache Carbon Frameset - 2018,Trek,Mountain Bikes,Baldwin Bikes,Venita Daniel,1,919.99
1377,2018-02-01,Jimmy Russell,Howard Beach,NY,Trek XM700+ Lowstep - 2018,Trek,Electric Bikes,Baldwin Bikes,Venita Daniel,2,6999.98
1378,2018-02-02,Marguerite Berger,Fullerton,CA,Electra Moto 3i (20-inch) - Boy's - 2017,Electra,Children Bicycles,Santa Cruz Bikes,Mireya Copeland,2,699.98
1378,2018-02-02,Marguerite Berger,Fullerton,CA,Ritchey Timberwolf Frameset - 2016,Ritchey,Mountain Bikes,Santa Cruz Bikes,Mireya Copeland,2,1499.98
1378,2018-02-02,Marguerite Berger,Fullerton,CA,Sun Bicycles Drifter 7 - 2017,Sun Bicycles,Comfort Bicycles,Santa Cruz Bikes,Mireya Copeland,1,470.99
1378,2018-02-02,Marguerite Berger,Fullerton,CA,Trek Fuel EX 8 29 XT - 2018,Trek,Mountain Bikes,Santa Cruz Bikes,Mireya Copeland,2,6399.98
1378,2018-02-02,Marguerite Berger,Fullerton,CA,Trek X-Caliber 7 - 2018,Trek,Mountain Bikes,Santa Cruz Bikes,Mireya Copeland,2,1839.98
1379,2018-02-02,Nubia Anderson,Ronkonkoma,NY,Electra Moto 1 - 2016,Electra,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer,1,529.99
1379,2018-02-02,Nubia Anderson,Ronkonkoma,NY,Strider Classic 12 Balance Bike - 2018,Strider,Children Bicycles,Baldwin Bikes,Marcelene Boyer,2,179.98
1379,2018-02-02,Nubia Anderson,Ronkonkoma,NY,Trek X-Caliber 8 - 2018,Trek,Mountain Bikes,Baldwin Bikes,Marcelene Boyer,1,999.99
1380,2018-02-05,Joel Wynn,San Diego,CA,Electra Cruiser Lux 1 - 2016/2018,Electra,Cruisers Bicycles,Santa Cruz Bikes,Genna Serrano,2,859.98
1380,2018-02-05,Joel Wynn,San Diego,CA,Electra Townie Balloon 7i EQ Ladies' - 2017/2018,Electra,Cruisers Bicycles,Santa Cruz Bikes,Genna Serrano,2,1799.98
1381,2018-02-05,Mathilda Pennington,New City,NY,Electra Tiger Shark 3i - 2018,Electra,Cruisers Bicycles,Baldwin Bikes,Venita Daniel,2,1799.98
1381,2018-02-05,Mathilda Pennington,New City,NY,Trek Precaliber 20 Boy's - 2018,Trek,Children Bicycles,Baldwin Bikes,Venita Daniel,2,459.98
1382,2018-02-06,Renay Atkins,Woodside,NY,Electra Amsterdam Fashion 7i Ladies' - 2017,Electra,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer,2,2199.98
1382,2018-02-06,Renay Atkins,Woodside,NY,Electra Cruiser Lux 7D Ladies' - 2018,Electra,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer,1,479.99
1382,2018-02-06,Renay Atkins,Woodside,NY,Electra Delivery 3i - 2016/2017/2018,Electra,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer,1,959.99
1382,2018-02-06,Renay Atkins,Woodside,NY,Electra Townie Balloon 8D EQ - 2016/2017/2018,Electra,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer,1,749.99
1382,2018-02-06,Renay Atkins,Woodside,NY,Trek X-Caliber Frameset - 2018,Trek,Mountain Bikes,Baldwin Bikes,Marcelene Boyer,1,1499.99
1383,2018-02-07,Joaquin Hawkins,Anaheim,CA,Sun Bicycles Lil Bolt Type-R - 2017,Sun Bicycles,Cruisers Bicycles,Santa Cruz Bikes,Genna Serrano,2,693.98
1383,2018-02-07,Joaquin Hawkins,Anaheim,CA,Trek XM700+ Lowstep - 2018,Trek,Electric Bikes,Santa Cruz Bikes,Genna Serrano,2,6999.98
1384,2018-02-08,Elmira Levy,Spring Valley,NY,Electra Savannah 3i (20-inch) - Girl's - 2017,Electra,Children Bicycles,Baldwin Bikes,Venita Daniel,1,349.99
1384,2018-02-08,Elmira Levy,Spring Valley,NY,Trek Farley Alloy Frameset - 2017,Trek,Mountain Bikes,Baldwin Bikes,Venita Daniel,1,469.99
1384,2018-02-08,Elmira Levy,Spring Valley,NY,Trek Fuel EX 8 29 XT - 2018,Trek,Mountain Bikes,Baldwin Bikes,Venita Daniel,2,6399.98
1384,2018-02-08,Elmira Levy,Spring Valley,NY,Trek Precaliber 16 Boys - 2017,Trek,Children Bicycles,Baldwin Bikes,Venita Daniel,1,209.99
1385,2018-02-08,Lynwood Jackson,Longview,TX,Electra Townie Original 21D - 2016,Electra,Comfort Bicycles,Rowlett Bikes,Layla Terrell,2,1099.98
1385,2018-02-08,Lynwood Jackson,Longview,TX,Trek Domane ALR 5 Disc - 2018,Trek,Road Bikes,Rowlett Bikes,Layla Terrell,1,1799.99
1385,2018-02-08,Lynwood Jackson,Longview,TX,Trek Stache 5 - 2017,Trek,Mountain Bikes,Rowlett Bikes,Layla Terrell,2,2999.98
1385,2018-02-08,Lynwood Jackson,Longview,TX,Trek X-Caliber Frameset - 2018,Trek,Mountain Bikes,Rowlett Bikes,Layla Terrell,1,1499.99
1386,2018-02-09,Dung Reid,Canyon Country,CA,Electra Sweet Ride 3i (20-inch) - Girls' - 2018,Electra,Children Bicycles,Santa Cruz Bikes,Mireya Copeland,1,369.99
1386,2018-02-09,Dung Reid,Canyon Country,CA,Electra Townie Balloon 7i EQ Ladies' - 2017/2018,Electra,Comfort Bicycles,Santa Cruz Bikes,Mireya Copeland,1,899.99
1386,2018-02-09,Dung Reid,Canyon Country,CA,Trek Emonda SL 7 - 2018,Trek,Road Bikes,Santa Cruz Bikes,Mireya Copeland,1,4499.99
1386,2018-02-09,Dung Reid,Canyon Country,CA,Trek MT 201 - 2018,Trek,Children Bicycles,Santa Cruz Bikes,Mireya Copeland,1,249.99
1387,2018-02-09,Deshawn Mendoza,Monsey,NY,Sun Bicycles Cruz 3 - 2017,Sun Bicycles,Comfort Bicycles,Baldwin Bikes,Venita Daniel,1,449.99
1388,2018-02-09,Jeniffer Slater,Schenectady,NY,Electra Townie Commute Go! - 2018,Electra,Cruisers Bicycles,Baldwin Bikes,Venita Daniel,1,2999.99
1389,2018-02-11,Celestine Jacobs,Massapequa,NY,Electra Cruiser 7D (24-Inch) Ladies' - 2016/2018,Electra,Cruisers Bicycles,Baldwin Bikes,Venita Daniel,1,319.99
1389,2018-02-11,Celestine Jacobs,Massapequa,NY,Haro Downtown 16 - 2017,Haro,Children Bicycles,Baldwin Bikes,Venita Daniel,2,659.98
1389,2018-02-11,Celestine Jacobs,Massapequa,NY,Trek Domane SL 6 - 2018,Trek,Road Bikes,Baldwin Bikes,Venita Daniel,2,6399.98
1390,2018-02-12,Tenisha Lyons,Amityville,NY,Electra Townie Balloon 7i EQ Ladies' - 2017/2018,Electra,Comfort Bicycles,Baldwin Bikes,Venita Daniel,1,899.99
1390,2018-02-12,Tenisha Lyons,Amityville,NY,Haro Shift R3 - 2017,Haro,Mountain Bikes,Baldwin Bikes,Venita Daniel,2,2939.98
1390,2018-02-12,Tenisha Lyons,Amityville,NY,Sun Bicycles Streamway - 2017,Sun Bicycles,Comfort Bicycles,Baldwin Bikes,Venita Daniel,1,481.99
1390,2018-02-12,Tenisha Lyons,Amityville,NY,Surly Big Dummy Frameset - 2017,Surly,Mountain Bikes,Baldwin Bikes,Venita Daniel,2,1999.98
1390,2018-02-12,Tenisha Lyons,Amityville,NY,Trek Domane ALR 5 Gravel - 2018,Trek,Road Bikes,Baldwin Bikes,Venita Daniel,2,3599.98
1391,2018-02-13,Hortencia O'neil,Rockville Centre,NY,Electra Cruiser Lux 3i - 2018,Electra,Cruisers Bicycles,Baldwin Bikes,Venita Daniel,2,1059.98
1391,2018-02-13,Hortencia O'neil,Rockville Centre,NY,"Electra Treasure 1 20"" - 2018",Electra,Children Bicycles,Baldwin Bikes,Venita Daniel,2,639.98
1391,2018-02-13,Hortencia O'neil,Rockville Centre,NY,Trek Precaliber 24 21-speed Boy's - 2018,Trek,Children Bicycles,Baldwin Bikes,Venita Daniel,1,369.99
1392,2018-02-13,Kenyetta Mason,Flushing,NY,Electra Townie Commute 27D Ladies - 2018,Electra,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer,2,1799.98
1392,2018-02-13,Kenyetta Mason,Flushing,NY,Trek Precaliber 12 Boys - 2017,Trek,Children Bicycles,Baldwin Bikes,Marcelene Boyer,2,379.98
1393,2018-02-14,Tena Huber,Newburgh,NY,Electra Amsterdam Original 3i Ladies' - 2017,Electra,Cruisers Bicycles,Baldwin Bikes,Venita Daniel,1,659.99
1393,2018-02-14,Tena Huber,Newburgh,NY,Haro Shredder 20 - 2017,Haro,Children Bicycles,Baldwin Bikes,Venita Daniel,1,209.99
1393,2018-02-14,Tena Huber,Newburgh,NY,Trek Kickster - 2018,Trek,Children Bicycles,Baldwin Bikes,Venita Daniel,2,319.98
1393,2018-02-14,Tena Huber,Newburgh,NY,Trek Remedy 9.8 - 2017,Trek,Mountain Bikes,Baldwin Bikes,Venita Daniel,2,10599.98
1394,2018-02-14,Erik Leblanc,Sugar Land,TX,Trek 1120 - 2018,Trek,Road Bikes,Rowlett Bikes,Kali Vargas,2,4999.98
1395,2018-02-15,Zora Ford,Sacramento,CA,Electra Townie Original 21D EQ - 2017/2018,Electra,Cruisers Bicycles,Santa Cruz Bikes,Genna Serrano,1,679.99
1395,2018-02-15,Zora Ford,Sacramento,CA,Trek Domane AL 3 Women's - 2018,Trek,Road Bikes,Santa Cruz Bikes,Genna Serrano,2,1839.98
1395,2018-02-15,Zora Ford,Sacramento,CA,Trek Emonda S 4 - 2017,Trek,Road Bikes,Santa Cruz Bikes,Genna Serrano,2,2999.98
1395,2018-02-15,Zora Ford,Sacramento,CA,Trek Super Commuter+ 7 - 2018,Trek,Electric Bikes,Santa Cruz Bikes,Genna Serrano,1,3599.99
1396,2018-02-15,Lara Guy,Ronkonkoma,NY,Trek Domane SL 5 - 2018,Trek,Road Bikes,Baldwin Bikes,Venita Daniel,1,2199.99
1396,2018-02-15,Lara Guy,Ronkonkoma,NY,Trek Emonda S 5 - 2017,Trek,Road Bikes,Baldwin Bikes,Venita Daniel,1,1999.99
1397,2018-02-15,James Robles,North Tonawanda,NY,Electra White Water 3i - 2018,Electra,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer,1,749.99
1397,2018-02-15,James Robles,North Tonawanda,NY,Sun Bicycles Biscayne Tandem CB - 2017,Sun Bicycles,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer,2,1295.98
1397,2018-02-15,James Robles,North Tonawanda,NY,Surly Pack Rat Frameset - 2018,Surly,Mountain Bikes,Baldwin Bikes,Marcelene Boyer,2,939.98
1397,2018-02-15,James Robles,North Tonawanda,NY,Trek Remedy 7 27.5 - 2018,Trek,Mountain Bikes,Baldwin Bikes,Marcelene Boyer,1,2999.99
1397,2018-02-15,James Robles,North Tonawanda,NY,Trek Slash 8 27.5 - 2016,Trek,Mountain Bikes,Baldwin Bikes,Marcelene Boyer,1,3999.99
